user_id,login_count,login_failed_count,login_failure_rate,unique_ip_count,ip_entropy,offhours_login_count,offhours_login_ratio,multi_ip_day_count,brute_force_max_burst,unique_device_count,geo_impossible_login_count,total_deposits,total_withdrawals,deposit_count,withdrawal_count,deposit_withdrawal_ratio,small_deposit_count,small_deposit_ratio,deposit_amount_std,deposit_amount_cv,dormant_withdrawal_flag,has_dep_with_cycle,deposit_to_withdrawal_mean_h,deposit_to_withdrawal_min_h,kyc_before_withdrawal_flag,bonus_abuse_flag,trade_count,mean_volume,std_volume,max_volume,volume_spike_ratio,mean_lot_size,max_lot_size,mean_trade_duration_s,min_trade_duration_s,total_pnl,mean_pnl,pnl_std,pnl_sharpe,win_rate,latency_arb_trade_count,latency_arb_ratio,unique_instruments,instrument_gini,top_instrument_ratio,direction_imbalance,trades_per_day,volume_pop_zscore,lot_pop_zscore,duration_pop_zscore,news_window_trade_ratio,mean_margin_used,max_margin_used,mean_session_duration,std_session_duration,min_session_duration,bot_speed_pageview_count,bot_speed_ratio,event_type_entropy,support_ticket_count,account_modify_count,password_change_count,event_bigram_entropy,rolling_7d_volume_zscore,rolling_30d_volume_zscore,rolling_7d_trade_count_zscore,rolling_7d_pnl_zscore,rolling_data_coverage_days,rolling_7d_deposit_zscore,rolling_7d_login_count_zscore,rolling_7d_withdrawal_zscore,mean_inter_login_hours,std_inter_login_hours,min_inter_login_sec,login_to_trade_mean_min,fingerprint_entropy,fingerprint_mismatch_count,device_rotation_rate,ip_hub_score,device_sharing_score,max_users_per_shared_ip,graph_component_size,graph_betweenness,sync_trade_count,collusion_risk_score,concept_drift_volume_ratio,concept_drift_trade_ratio,trade_dow_gini,trade_hour_entropy,portal_hour_entropy,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score,moving_avg_volume_7d,moving_avg_volume_30d,std_volume_7d,ratio_short_long,z_score_volume,rolling_std_login,delta_volume
U0142,-0.036067113,0.023089528,0.017939802,0.0049631507,0.026595851,-0.03759887,0.030080594,-0.0161745,0.027933467,0.04027115,0.024918832,0.018414516,0.0054720426,0.01906948,-0.020938214,0.013055871,0.018286021,0.04496458,0.022546431,-0.0199549,0.0,0.03330114,0.019783974,0.028195616,-0.358982,0.014235591,-0.046251193,0.008512874,0.012711047,0.013166553,0.010246973,0.003981987,-0.017462501,0.023445351,0.034924205,0.009627504,0.021180397,0.008021094,0.03582326,0.025838384,0.006836763,0.011794197,0.046823446,0.027006432,0.01871415,0.017627778,0.0145946825,0.01639767,-0.039901692,0.025768317,0.028269045,0.01686022,0.026960867,-0.056867063,0.013263006,-0.13024227,0.023387354,0.020981357,-0.008184032,0.030191926,0.0051353723,0.0018995896,-0.043792877,-0.021969631,0.014199778,-0.015473946,0.016326906,-0.004578332,0.022817317,0.026341949,0.027442753,-0.037622496,-0.075678885,0.02319504,0.0057349964,0.006257403,0.0080644805,0.019645311,0.019906852,0.0460179,0.02095711,0.05781323,0.02827655,-0.08270709,0.021327663,0.018055756,0.0069517433,-0.01168213,0.050361328,0.010308845,0.010988357,-0.00921283,0.0052868165,0.01401765,0.022714207,-0.04714648,0.039626453,-0.0098658,0.013598349,0.01401781,0.019036205,0.008471191
U0143,-0.009467423,0.0065306434,0.011014066,0.009547856,0.020467719,0.036574975,0.01055415,-0.034056235,0.018660331,-0.008853405,0.018901251,-0.07582287,0.01436161,-0.001297367,-0.0062310225,-0.007296147,0.019078556,0.03911648,-0.033223845,0.012239436,0.0,0.02451115,-0.005955765,0.023617575,0.02129902,-0.31016538,-0.0020376502,0.013168471,0.014885218,0.009457972,0.010175273,-0.00048212742,-0.042396296,0.012572014,-0.058848772,0.018701255,-0.007373313,0.011968358,-0.023143811,-0.0021999911,0.005866989,0.009183415,0.035707016,-0.33128506,-0.017872898,0.0057143387,-0.091481246,0.028457493,0.013757966,-0.0037318994,0.022494985,0.019419163,0.031218559,-0.0055745393,0.0020280879,0.042512327,0.019322522,0.016467856,-0.0032540672,0.016551338,0.018368434,-0.0033969744,0.011484993,-0.0024102754,0.01542313,-0.070530295,0.008547462,-0.08789932,0.005767931,-0.054679297,0.023863947,0.042576745,0.017558986,0.023882229,-0.026334621,0.005884912,0.0060716528,-0.049876325,-0.44949195,-0.04737269,-0.49838024,-0.07858033,-0.3756735,-0.039847743,0.015536802,0.019462291,-0.0076420065,0.017504362,-0.13454764,-0.02863566,0.009514887,0.010407222,6.0995873e-05,-0.3479051,-0.27633587,-0.030385531,0.032906823,0.0059430813,-0.124528475,0.0071544438,-0.023122525,-0.021348
U0144,0.015963208,0.007961495,0.009797871,0.0017958682,-0.0060114204,0.032703083,0.023126267,0.035115864,0.022571094,0.021880955,0.02252157,0.02255899,0.007932381,-0.13314925,0.03064343,0.009551861,0.020952318,0.03764372,0.02939303,0.023361888,0.0,0.024617894,0.014794541,0.03532936,0.03511728,0.013359495,0.033770382,-0.056810994,-0.02004575,-0.025965739,0.01103629,0.0085979765,-0.015993143,0.014107224,0.02807936,-0.040347762,-0.06841497,-0.021827627,-0.020831445,0.0058189905,0.00809835,0.0116905635,0.046858136,0.026324064,0.018716125,0.021506095,0.03204948,-0.03349144,0.01179094,0.0027650795,-0.026355792,-0.082783364,-0.045487467,-0.0317402,-0.03496775,0.037926666,0.020673497,0.016061261,-0.0292576,0.008557349,-0.036613233,-0.011329443,0.017104762,-0.08859633,-0.10340934,-0.11575128,0.0023257944,0.041868646,0.0077492855,-0.005137858,0.01826065,0.022381645,0.027542904,-0.10900321,0.010988857,0.0063757696,0.0071496326,-0.021202521,0.022621572,0.047505092,0.019001244,0.016180575,0.024213618,0.033587474,0.00046592997,0.025517264,0.0083783,0.03559241,0.033292904,-0.028352339,-0.04016225,0.029364256,0.010226372,0.015118033,0.021685613,-0.022103397,-0.061265133,0.0005043754,0.0010174416,-0.04245296,0.014729343,0.008906501
U0145,-0.031789206,0.0047719455,0.01049802,0.0058396687,0.03272876,-0.10998387,-0.01343315,-0.021708602,0.018128837,0.049167767,0.019782966,0.016159335,0.010723393,0.015041384,0.03533721,0.009783523,0.020108623,0.036485948,0.022261158,0.03477529,0.0,0.024596347,0.027315123,0.032612957,0.024025898,0.010587505,0.030387595,-0.08278674,-0.01584439,-0.038448356,0.0061381864,0.012090965,0.031024946,0.019860405,0.033482395,-0.010803824,0.0014336797,-0.06526107,0.02588499,0.021835307,0.007204687,0.009445177,0.041490965,0.00036972525,0.002711892,0.018720668,0.026335891,-0.13489957,0.0055234977,0.0018805232,0.026265759,-0.14000252,-0.11686298,0.037062928,-0.016173212,0.038670868,0.020524604,0.018589066,0.019046178,-0.047620364,0.024922242,-0.010626525,0.012914888,0.014023855,-0.097868554,-0.013102875,0.005782668,0.0025187691,0.021143263,0.013385009,0.015759893,0.018405493,0.030997224,0.013457374,0.011111709,0.005979777,0.0059455596,0.017171718,-0.4918367,0.046279352,-0.4877193,-0.043868113,0.00034606052,0.027557483,-0.024229996,0.017343089,0.0036348777,0.03346237,0.057390403,0.007688459,0.0101191,0.0055771912,0.014180276,-0.32866278,-0.22989786,0.0108396355,-0.058861386,-0.05337742,0.01244708,-0.07853459,-0.0016392987,0.0071655856
U0146,-0.017939115,0.0035491865,0.015753623,0.0061394526,-0.021451222,0.030117998,0.01297967,0.03455834,0.020459577,-0.061255064,0.019434435,0.017461564,0.0091620805,0.020428376,-0.08568034,0.010917233,0.01716891,0.044580925,0.025655152,0.023256848,0.0,0.025198612,0.018847331,-0.014556244,0.038909435,0.011075227,0.03144992,0.00858971,0.016036637,0.013604487,-0.0006907149,0.014928237,-0.002244567,0.018512417,0.033543363,-0.007676133,-0.0005098314,0.0108041745,0.015719108,0.024946816,0.009189095,0.010973339,0.051505137,0.029716097,0.016381457,0.019120993,0.02147241,0.025540797,0.025699878,0.009329702,0.021172615,0.02286193,0.022794375,0.023071839,0.015865682,0.041831017,0.023191426,0.022023933,0.0015557004,-0.028245218,0.033159964,-0.01494925,0.002191996,0.01806058,0.034722716,0.01963066,0.016019912,0.04620497,0.017218959,-0.09710124,0.011317765,-0.005464665,0.028788486,0.021089707,0.009471692,0.0053714956,0.006602867,-0.00019998728,0.019761305,0.04791484,0.02361207,-0.075923994,0.024028597,0.04691883,-0.012725076,0.018501978,0.0054954547,0.0067646326,0.03347191,0.014854976,-0.023436777,0.028033635,0.011592568,0.019547734,0.02670984,0.013345127,0.034869768,0.018774766,0.011718149,0.024840325,-0.04336093,0.0074015777
U0147,0.03290946,0.021991154,0.010038769,-0.033987228,-0.069753386,0.033894256,0.019333974,-0.05272513,0.021497719,0.037102584,0.019841416,0.021100393,0.010452579,0.013426329,0.04433639,0.012571804,0.013911485,0.03878608,0.024174403,0.013237547,0.0,0.026248453,-0.10241633,-0.31727603,0.033405352,0.01441547,0.01865732,-0.0020744344,-0.019072946,0.012145905,0.009272841,0.00767447,0.015979148,0.013353962,0.023600632,-0.08980889,-0.042805783,0.008196548,-0.054413367,0.00023163196,0.0073742913,0.01043892,0.046236247,0.029850105,0.020329067,0.021628723,0.026549375,-0.0264647,0.028562447,-0.035085697,-0.045239244,-0.025444455,-0.001615877,0.03786474,0.007463625,0.023853345,0.02534023,0.02143173,-0.0121784285,-0.03832207,0.033463664,0.0061434223,-0.016679961,-0.10495324,-0.019118536,-0.27537298,0.015188928,0.04666799,0.015040681,-0.0023879127,-0.026684273,0.027857231,-0.041458175,0.030990984,0.007422089,0.0063359123,0.0066189547,0.01961591,0.021526363,-0.16311231,0.021762855,-0.042216126,-0.01086945,0.026440399,-0.020499703,0.020368623,0.002566703,0.025333226,0.04917745,-0.01015953,-0.023231296,0.019555388,0.017382298,0.011620059,0.0031609668,-0.0077013546,-0.0005815996,0.016741546,0.007737703,-0.0251915,0.017475288,0.009676676
U0148,0.014812608,-0.016177306,-0.017657856,0.011593545,0.023286272,0.022798954,0.0043062945,0.03409582,-0.1391154,-0.0046505174,0.020708226,0.015065032,0.014035256,-0.022914605,0.03807711,0.012816241,0.015820166,0.035582982,0.009739485,0.02424624,0.0,-0.28002027,-0.023550369,0.0025771356,0.028393716,0.01437498,-0.021251416,-0.00042000157,0.017817112,0.015006828,0.0109830955,-0.045735512,-0.098927684,0.0051417826,-0.06965133,0.017391115,-0.021413159,0.0034414537,-0.020083696,0.0104524745,0.0056510535,0.00945816,-0.14915492,-0.096268594,-0.019514365,-0.10368733,-0.040323906,0.024072489,-0.06616392,0.003932866,0.02384974,0.023537489,-0.0036346302,0.0041696616,0.025328942,0.02016149,0.025666378,0.020020636,0.004330123,0.028293218,0.030604253,-0.012732942,0.014326144,-0.17467882,0.03398722,0.03026288,-0.04669143,-0.08080789,-0.13248548,-0.14339815,0.0269273,0.03115207,0.026437122,0.022634862,-0.040085163,0.005835356,0.0057467707,-0.010478634,0.019140963,0.006501799,0.020922814,-0.02020072,-0.025941614,0.011294988,-0.010766288,-0.14727464,-0.0047432417,-0.13465959,-0.16702986,0.044097114,-0.023137666,0.040813953,-0.07317279,0.017139984,0.018977908,-0.09956764,0.030223144,-0.056197617,-0.18277127,0.006795352,-0.21148834,-0.22964804
U0149,-0.030223643,0.009135444,0.017131323,0.0061732517,0.038920682,-0.04202171,0.00990143,-0.02877711,0.021252267,0.03915844,-0.30260512,-0.031304434,-0.008940119,0.018135171,0.033589255,0.009010229,0.018972125,0.04649559,-0.08530411,0.021264223,0.0,0.028783904,-0.069233984,-0.005503911,0.035496313,0.012914947,-0.057181895,0.01279691,0.016102156,0.018146027,0.0116564315,0.011669566,0.00700038,0.006591235,0.02269848,-0.0012388225,0.010380043,0.008447241,0.024989605,0.017707257,0.007458228,0.010434636,0.046129905,0.028505497,0.012766044,-0.007754888,-0.0057126363,0.016628211,0.027148362,-0.0061660674,-0.08707339,0.026414609,0.01906309,0.0069081555,0.025004327,0.043126553,0.02490589,0.0216235,0.034303688,0.019246591,0.024125546,0.023320777,0.008248625,-0.04490698,0.02642436,-0.2540224,0.00653793,-0.017873492,0.021995079,0.0100225285,0.019796258,0.0006511119,0.026764438,0.024348278,0.008896988,0.007419818,0.0073799626,0.021067915,0.019766048,0.044946253,0.021502705,0.037500646,0.02409281,-0.10229224,0.015626384,0.020399395,0.0057627475,0.037846547,0.043892603,0.027075192,0.012986531,0.023152243,0.014326118,0.007135665,0.026375879,-0.021584714,0.023233918,0.020112026,0.009747132,0.03496867,0.021685567,0.0099383
U0150,-0.03570067,0.0227477,-0.061168686,0.002275989,-0.008292695,0.019737445,0.003597431,0.02356183,0.02339276,0.020847883,0.017587313,-0.030919692,-0.00030342035,-0.00864097,0.024587933,0.0032442368,0.018960131,0.039964706,0.017871767,0.023490716,0.0,0.023121413,0.020642638,0.026653871,0.03504479,0.013174151,0.0087094335,0.0048476956,0.0025506364,0.013413965,0.011594156,0.011035842,0.018792676,0.020298058,0.033155594,0.0030009698,0.00073784136,0.011575151,0.01199015,0.016189465,0.0074111274,0.0103604505,0.04678954,0.033217397,0.020985942,-0.008850435,0.015885793,0.021767115,0.021928707,0.024050437,0.028746493,-0.019331777,-0.013365673,-0.08095777,0.011156214,-0.20228297,0.022889014,0.018409304,-0.08833216,-0.0026683055,-0.03866717,0.006953554,-0.009050361,0.0087051345,0.033821873,-0.12608637,0.009287156,0.01768789,0.018708406,0.008174571,0.022289118,-0.41461387,-0.0932029,-0.5507964,0.010229213,0.0058180364,0.0054088994,-0.35469845,0.023334032,0.034719512,0.016706545,-0.013232243,0.017225426,0.04163147,0.017435366,0.01678963,-0.00049261766,0.01890299,0.065169275,0.0394816,0.012965888,-0.032073915,0.020185629,0.015782403,0.00039049122,-0.0012419114,0.03197601,0.017885672,0.00705103,0.0051919073,0.021427408,0.010082278
U0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
