user_id,user_total_events,user_activity_score,login_count,login_failed_count,login_failure_rate,unique_ip_count,ip_entropy,offhours_login_count,offhours_login_ratio,multi_ip_day_count,brute_force_max_burst,unique_device_count,geo_impossible_login_count,total_deposits,total_withdrawals,deposit_count,withdrawal_count,deposit_withdrawal_ratio,small_deposit_count,small_deposit_ratio,deposit_amount_std,deposit_amount_cv,dormant_withdrawal_flag,has_dep_with_cycle,deposit_to_withdrawal_mean_h,deposit_to_withdrawal_min_h,kyc_before_withdrawal_flag,bonus_abuse_flag,trade_count,mean_volume,std_volume,max_volume,volume_spike_ratio,mean_lot_size,max_lot_size,mean_trade_duration_s,min_trade_duration_s,total_pnl,mean_pnl,pnl_std,pnl_sharpe,win_rate,latency_arb_trade_count,latency_arb_ratio,unique_instruments,instrument_gini,top_instrument_ratio,direction_imbalance,trades_per_day,volume_pop_zscore,lot_pop_zscore,duration_pop_zscore,news_window_trade_ratio,mean_margin_used,max_margin_used,mean_session_duration,std_session_duration,min_session_duration,bot_speed_pageview_count,bot_speed_ratio,event_type_entropy,support_ticket_count,account_modify_count,password_change_count,event_bigram_entropy,rolling_7d_volume_zscore,rolling_30d_volume_zscore,rolling_7d_trade_count_zscore,rolling_7d_pnl_zscore,rolling_data_coverage_days,rolling_7d_deposit_zscore,rolling_7d_login_count_zscore,rolling_7d_withdrawal_zscore,mean_inter_login_hours,std_inter_login_hours,min_inter_login_sec,login_to_trade_mean_min,fingerprint_entropy,fingerprint_mismatch_count,device_rotation_rate,ip_hub_score,device_sharing_score,max_users_per_shared_ip,graph_component_size,graph_betweenness,sync_trade_count,collusion_risk_score,concept_drift_volume_ratio,concept_drift_trade_ratio,trade_dow_gini,trade_hour_entropy,portal_hour_entropy,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score
U0082,73,0.5,10,3,0.23076923076923078,3,1.5387244073134705,0,0.0,0,1,2,0,2641.65,340.72,7,2,7.753140408546606,2,0.2857142857142857,192.41097347678928,0.509861947774128,0,1,555.1384444444445,21.52166666666667,0,0,5,1043.934,304.6236002511953,1379.45,1.3213957970523043,1.238,2.14,2533.2,729.0,-6.090000000000001,-1.2180000000000002,2.1920697981588084,-0.5556392415164145,0.4,0,0.0,4,0.1499999999999999,0.4,0.19999999999999996,0.13157894736842105,-0.49627001796129794,0.28486245764390616,0.0,0.0,27.698,36.61,200.5153125,137.3974611209386,33.0,0,0.0,3.207138382077793,2,3,1,5.191026639730443,0.0,0.0,0.0,0.0,5,-0.015356148042962321,-0.5229787765384359,-0.23167409491502866,149.65268518518516,117.05684340928882,534.0,11997.413333333332,0.22084501908726728,3,0.2,0,1,1,4,7.132031737541232e-06,9,0.15,1.406642555971965,1.467391304347826,0.6285714285714286,2.3219280941660148,3.9745104069806714,0.13773305457161172,0.343679560122072,0.10478926815034681,0.0034156028416030687,0.1272669374282495
U0083,154,0.5,9,2,0.18181818181818182,2,0.9978527763203391,0,0.0,0,1,2,0,10463.11,15567.83,4,5,0.6720981665395883,1,0.25,1981.3962705522422,0.7574789027553919,0,1,609.5024305555555,145.29722222222222,0,0,99,519.0890909090909,126.10583202046321,909.29,1.7517031583298013,0.4014141414141414,2.44,3442.3939393939395,154.0,-6.390000000000001,-0.06454545454545454,2.1051696682444563,-0.03066045246570568,0.47474747474747475,0,0.0,8,0.13510101010101017,0.18181818181818182,0.010101010101010166,1.1511627906976745,-0.5108819862470113,-0.7377678480604809,0.0,0.0,15.182929292929295,35.4,171.88666666666666,131.9673417680804,13.2,1,0.08333333333333333,3.4108543215967932,1,2,1,5.370537727112756,-0.22989884260672896,-0.49725385641908354,-0.2593655625389706,-0.06045829784876969,56,-0.2904464280135971,0.6724706304133087,0.7484695501721953,241.21055555555554,245.6074075906137,103375.0,1384.7722222222224,-1.4426951601859516e-10,1,0.2222222222222222,0,2,1,192,0.0002888472853704199,191,0.76,1.0533920081622732,1.0394021739130435,0.2481962481962483,4.110467877691928,4.035663920161457,0.10121689680833637,0.47672810059277804,0.16662850494790593,0.02889108048592389,0.1752381849792924
U0084,191,0.5,10,1,0.09090909090909091,2,0.9999999997114609,1,0.1,0,1,2,0,594.57,261.41,6,3,2.2744730499980874,6,1.0,21.841680109368873,0.2204115253985456,0,1,123.761875,68.07444444444444,0,0,111,16467.71045045045,4332.190207136547,31026.75,1.8840961585616967,0.16774774774774776,1.77,3769.774774774775,231.0,902.75,8.132882882882884,75.27744247886537,0.1080387778206764,0.5225225225225225,0,0.0,8,0.14752252252252251,0.17117117117117117,0.027027027027026973,1.2613636363636365,-0.0668636763235664,-1.023398226742506,0.5466591992433462,0.0,516.5634234234234,1378.16,160.27190476190475,154.46259067565393,12.48,0,0.0,3.020601639378573,2,0,2,5.262782881174571,-0.29863959376875954,0.3266857073241903,-0.28091447589592405,-0.5523890494558226,61,0.24574223793411507,1.064562359851563,-0.26724670414760215,148.24003086419754,114.81573520264682,17844.0,1419.0766666666664,-1.4426951601859516e-10,1,0.2,9,1,10,192,0.001540518855308906,218,0.73,1.0272268099078565,0.6923076923076923,0.1492921492921493,3.9886931411103883,4.088460681166769,0.0973820814445907,0.3488263174288613,0.1924985366203968,0.9512425204952042,0.43206577531367474
U0085,156,0.5,9,3,0.25,3,1.5774658806784871,2,0.2222222222222222,0,1,2,0,6784.74,7145.33,3,2,0.9495348710276502,0,0.0,542.8369821594694,0.24002554946518337,0,1,26.211944444444445,26.211944444444445,0,0,93,4483.81193548387,1131.042094741238,8300.2,1.8511481122377371,0.6983870967741934,3.1,3188.2043010752686,164.0,-98.72000000000001,-1.0615053763440863,17.541750937978783,-0.060513079914153445,0.4838709677419355,0,0.0,8,0.189516129032258,0.1935483870967742,0.032258064516129004,1.0568181818181819,-0.4005019416602865,-0.3747524551883849,0.0,0.010752688172043012,133.90591397849465,355.59,134.82551724137932,160.6491174131242,9.88,0,0.0,3.4179402344493046,2,3,2,5.490407795218258,0.3568325609377219,-0.309323152878345,0.31819805153394637,-0.6566407818601622,57,0.21300754466029587,-0.11981545099409661,-0.18455447751551432,200.63840277777777,193.75323105229592,5792.0,820.8425925925926,-1.4426951601859516e-10,1,0.2222222222222222,0,1,1,3,0.0,169,0.55,1.0264469175176123,1.089426877470356,0.10752688172043023,4.113211605660928,3.844162598815667,0.17437731409468826,0.13226656228965436,0.21086532070650876,0.020227248798486613,0.13249378770846248
U0086,365,1.0,13,0,0.0,1,-1.4426951601859516e-10,2,0.15384615384615385,0,0,1,0,15270.65,9882.34,7,7,1.5452463687750067,0,0.0,425.5804955754971,0.19508426092068637,0,1,149.61537037037036,7.393611111111111,0,0,268,782.6899253731344,193.418873670925,1541.83,1.969911647022872,0.9080970149253732,4.92,3523.089552238806,203.0,-97.07,-0.36220149253731343,3.377520976140256,-0.1072388580547701,0.44402985074626866,0,0.0,8,0.057835820895522305,0.1455223880597015,0.10447761194029848,3.0112359550561796,-0.5035431953650576,-0.11840612144722774,0.0,0.0037313432835820895,24.45955223880597,65.36,185.83204545454544,150.28772207784215,16.65,0,0.0,3.219923676663825,2,2,2,5.487044884139379,-0.5156587160772824,-0.46368863652897796,-0.38626368917066295,0.1573364256994443,84,1.3291783030898676,-0.2214704610565339,0.44691621648193103,165.6175462962963,169.8734770775994,36760.0,539.2910256410256,-1.4426951601859516e-10,1,0.07692307692307693,0,2,1,3,0.0,452,0.5800000000000001,0.9422290218835143,0.8551231377318335,0.04797441364605559,4.389603734123193,4.303795282552395,0.021419135071953206,0.10683382529526984,0.14304203713885935,0.03855154972383695,0.08382705784075083
U0087,289,1.0,13,1,0.07142857142857142,1,-1.4426951601859516e-10,0,0.0,0,1,2,0,139106.86,52901.72,7,3,2.6295337845347935,0,0.0,6526.855804633724,0.3284380844513065,0,1,478.6796428571428,73.45361111111112,1,0,203,621.4758620689655,162.84703224653998,1130.15,1.8184937967463437,0.25364532019704433,3.11,3479.5270935960593,258.0,-18.490000000000006,-0.09108374384236456,2.516467705092603,-0.036195077591513455,0.458128078817734,0,0.0,8,0.09051724137931028,0.1724137931034483,0.0049261083743843415,2.2808988764044944,-0.5080314827417834,-0.918398291742919,0.0,0.0049261083743842365,18.896059113300492,43.91,196.47138888888887,165.32662739736543,33.0,0,0.0,3.2794879914720148,1,1,6,5.418345858835668,-0.43628371582295994,-0.48015739537066726,-0.3883186879522939,0.33730698419708,80,0.7075467394348264,0.4276179870598789,1.3691395749898785,126.21967592592593,111.84577502258055,4636.0,593.4730769230769,-1.4426951601859516e-10,1,0.15384615384615385,0,4,1,192,0.039759293928857985,370,0.8200000000000001,1.0110716319929394,1.0903532608695652,0.15904292751583404,4.219404748417111,4.026711043128624,0.029902529578611052,0.1887646618939722,0.14855919149074912,0.04552061405295002,0.10528510175823577
U0088,72,0.5,9,3,0.25,1,-1.4426951601859516e-10,1,0.1111111111111111,0,1,2,0,596.8,111.48,10,3,5.353426623609616,10,1.0,12.716606815062297,0.21307987290653985,0,1,263.2530158730159,51.12861111111111,0,0,10,1862.8020000000001,388.62347812646516,2552.6,1.3703012987961145,0.05600000000000001,0.25,4748.4,1970.0,-56.650000000000006,-5.665000000000001,10.318160096537452,-0.5490319928163404,0.2,0,0.0,6,0.1333333333333333,0.2,0.3999999999999999,0.1282051282051282,-0.4734722865954536,-1.159997037573741,3.001822408961642,0.0,50.628,103.81,128.28916666666666,130.0459253634007,14.62,0,0.0,3.2697502947062906,1,1,2,5.369021552275832,6.99905964450407,0.0,0.0,-0.3051996067442396,9,-0.0648698545096882,-0.4690267289008147,-0.28003964537615456,111.47399305555555,94.29342037965621,7931.0,13848.653703703701,-1.4426951601859516e-10,1,0.2222222222222222,0,0,1,1,3.566015868770616e-06,17,0.17,1.0292811985607948,1.467391304347826,0.17142857142857149,2.9219280937332064,4.256480485177763,0.08046196906674129,0.3440111756685164,0.2075121668460841,0.0012112783452967748,0.1510088770492057
U0089,59,0.5,8,1,0.1111111111111111,2,0.9999999997114609,1,0.125,0,1,2,0,11817.73,2436.95,6,2,4.849393709349802,0,0.0,155.19614304700565,0.07879490039813347,0,1,269.7337777777778,117.97055555555555,0,0,9,12896.506666666666,3006.046382210361,16725.94,1.2969357076541657,0.30666666666666664,1.27,3913.8888888888887,805.0,-9.659999999999997,-1.073333333333333,46.60230037240651,-0.02303176720368207,0.3333333333333333,0,0.0,5,0.22222222222222232,0.3333333333333333,0.11111111111111116,0.10714285714285714,-0.16628793580786627,-0.8535857740645276,0.9082109576222352,0.0,434.9622222222222,707.34,180.52749999999997,149.83973265757896,5.92,0,0.0,2.961593509274396,2,0,1,4.872576615197795,1.3857200258189193,0.0,0.0,-0.8912288641150052,9,-0.0417602806378832,0.738194437778247,-0.2538799730770585,251.3493253968254,205.7364847259683,15343.0,10948.039999999999,-1.4426951601859516e-10,1,0.25,0,3,1,192,0.003248640456450031,13,0.42000000000000004,1.3315556375842161,1.2228260869565217,0.3492063492063493,2.641604166858707,3.8553377478734623,0.10483247592988337,0.04866999229135788,0.23184928431016905,0.015473476154929213,0.10962442791030776
U0090,73,0.5,9,2,0.18181818181818182,1,-1.4426951601859516e-10,1,0.1111111111111111,0,1,2,0,2523.61,1724.99,4,5,1.4629707998307235,0,0.0,191.26118518490188,0.3031549014069558,0,1,423.21125,97.12388888888889,0,0,10,1043.266,235.56559214886298,1465.71,1.4049245350658413,0.5279999999999999,2.11,2514.6,162.0,-10.45,-1.045,2.5507003395581815,-0.4096914027074655,0.3,0,0.0,7,0.22857142857142865,0.3,0.19999999999999996,0.11494252873563218,-0.4962886154453276,-0.5830311477744776,0.0,0.0,26.748,66.18,174.154375,201.6926656900175,35.83,0,0.0,3.2087113294316403,1,3,2,5.278804320331404,-2.505320800640959,0.0,0.0,-0.17031103526962588,10,-0.33087100954795423,-0.1757769630803693,-0.381444317106901,163.15722222222223,125.1399944788467,90648.0,35684.92407407407,-1.4426951601859516e-10,1,0.2222222222222222,0,3,1,24,4.2792190425247395e-05,19,0.48000000000000004,0.96273817765871,0.9782608695652174,0.40000000000000013,2.9219280937332064,4.062530865183103,0.0670639445699029,0.17012718164583418,0.10818125374517443,0.017064103593407116,0.08614923146888419
U0091,277,1.0,22,1,0.043478260869565216,1,-1.4426951601859516e-10,1,0.045454545454545456,0,1,3,0,15089.4,8955.61,5,4,1.684910352281977,0,0.0,1268.1269833301394,0.4202045751753349,0,1,325.7447222222223,0.5813888888888888,0,0,186,29190.430645161287,6942.9454322605525,48612.59,1.6653604940240303,0.25591397849462366,3.45,3591.9139784946237,238.0,-2191.4,-11.781720430107528,126.68155205292376,-0.09300265302390262,0.46236559139784944,0,0.0,8,0.06854838709677424,0.14516129032258066,0.07526881720430101,2.0898876404494384,0.28734378720147163,-0.9156251170536959,0.10044417001422613,0.005376344086021506,888.1377956989247,2160.78,190.20875,143.10192205264502,9.0,1,0.05555555555555555,3.083137412631889,1,0,4,5.310956701066092,0.10824415300003014,1.505279904004707,-0.08708780307132534,0.30152019107047556,78,-0.22795992017840558,0.3905665370912835,-0.2747631965178691,95.8556746031746,62.75807940772062,25251.0,501.17272727272734,-1.4426951601859516e-10,1,0.13636363636363635,0,1,1,2,5.349023803155924e-06,339,0.54,1.0244060209434833,0.9574468085106382,0.0875576036866359,4.2232869885152695,4.240828225971595,0.030738552527055346,0.2293796989166219,0.15028866228935098,0.028807779048425953,0.10901291347810135
U0092,288,1.0,19,4,0.17391304347826086,2,0.9977221072446352,1,0.05263157894736842,2,1,3,0,4457.3,1140.62,10,4,3.9077869930388727,0,0.0,121.542010569734,0.2726807945835686,0,1,206.60953703703706,7.267222222222222,0,0,199,786.4691959798995,203.57391529179046,1548.14,1.9684687053395633,1.0749748743718595,4.54,3679.743718592965,140.0,-6.039999999999999,-0.030351758793969844,3.2212105411457204,-0.009422469722570301,0.4623115577889447,0,0.0,8,0.08856783919597988,0.15577889447236182,0.085427135678392,2.235955056179775,-0.5034379784118346,0.08558293080560779,0.32079036695487756,0.005025125628140704,24.206733668341705,63.88,174.1945,197.28919928265142,7.69,0,0.0,2.978467359006445,2,1,1,5.324052031898425,0.11555449621168755,-0.47767030668806065,0.18390500830721893,-0.4550440509458188,84,-0.04309805882188403,0.2223207615155746,-0.2833558959526381,110.58212962962963,88.65364662491159,16287.0,584.4192982456141,-1.4426951601859516e-10,1,0.15789473684210525,0,3,1,192,0.0010591067130248728,342,0.79,0.9303437036563538,0.9492036160137753,0.06317300789662594,4.19738334699297,4.181967598718067,0.2027093065138276,0.14918070956732332,0.1866826297208638,0.04038717207420694,0.13864593605813474
U0093,355,1.0,13,5,0.2777777777777778,1,-1.4426951601859516e-10,1,0.07692307692307693,0,1,3,0,21126.79,16656.61,5,4,1.268372736108968,0,0.0,1163.4940811925085,0.27535988221412444,0,1,445.7756944444444,406.81138888888887,1,0,269,2988.306505576208,698.7748414886192,5075.77,1.6985439714863806,0.07438661710037175,1.37,3677.3345724907063,75.0,270.09,1.0040520446096652,12.137538521277293,0.08272287192741316,0.5650557620817844,0,0.0,8,0.06923791821561331,0.1449814126394052,0.11524163568773238,3.0224719101123596,-0.4421376278114079,-1.137521506015024,0.3147463301523926,0.0037174721189591076,87.53717472118959,219.85,183.90348837209302,145.00081127660928,33.6,0,0.0,3.253909724869543,2,0,2,5.5873403047535835,0.1897287867218697,-0.26896406048407,0.19703653633731893,-0.6237578010482333,87,0.3894672098021542,0.09704236465971298,-0.2982486412599027,155.35215277777777,116.05268797640048,7519.0,346.81538461538463,-1.4426951601859516e-10,1,0.23076923076923078,0,1,1,192,0.0002888472853704199,443,0.73,0.9814805712858604,1.0459866220735787,0.07753584705257577,4.24787779855351,4.208518857209932,0.08116061569761178,0.1757962870018724,0.17693626718378894,0.03824171891914172,0.11892195259019449
U0094,64,0.5,16,1,0.058823529411764705,3,1.5566567070300144,3,0.1875,0,1,1,0,678.2,0.0,6,0,678.2,6,1.0,21.867391857893494,0.19345967435470504,0,0,0.0,0.0,0,0,8,33995.432499999995,7633.730115242763,42140.16,1.2395829939801475,1.7925,4.0,2744.25,1150.0,-58.05,-7.25625,111.79598905883367,-0.06490617473030567,0.375,0,0.0,5,0.25,0.375,0.0,0.0963855421686747,0.4211176573478161,0.9626751396220663,0.0,0.0,928.51125,1695.0,164.31347826086957,208.05714262298872,22.73,0,0.0,2.935486210860332,2,0,2,4.881651645650426,0.0,0.0,0.0,0.0,8,0.11058409629969246,-0.2299279474751305,0.0,133.92814814814815,100.21815339038037,90707.0,17749.43444444444,-1.4426951601859516e-10,1,0.0625,0,0,1,1,5.349023803155924e-06,17,0.17,1.24350740060923,1.6304347826086956,0.5,2.9999999988458437,3.9434166977521308,0.13094130281590438,0.3308479429111701,0.17199456748350725,0.0012112783452967748,0.1453279474839063
U0095,326,1.0,23,176,0.8844221105527639,188,6.660603745948725,4,0.17391304347826086,3,19,3,0,6273.35,1161.83,4,1,5.399542101684412,0,0.0,635.138248067563,0.4049754903313624,0,1,631.755,152.46694444444444,0,0,87,11656.064367816092,2711.1174895130403,20495.61,1.7583645176661036,0.07885057471264367,1.24,3682.597701149425,519.0,-123.06999999999995,-1.4145977011494246,54.26915593218755,-0.02606632951721317,0.5517241379310345,0,0.0,8,0.15660919540229878,0.22988505747126436,0.08045977011494254,0.9775280898876404,-0.20082252539254392,-1.1320648295832643,0.3279504041102519,0.0,328.4081609195403,761.39,200.87833333333333,194.7078082145401,25.35,0,0.0,1.5632419533383142,1,1,1,2.406387853614585,-0.05548041768640455,-0.060017940144750946,-0.16055756769971888,0.03556153639742743,56,-0.30076379766298167,0.48403069560278345,-0.1543033499620919,86.25229797979797,93.02743850124719,14106.740858,1259.0715725652174,-1.4426951601859516e-10,1,0.13043478260869565,0,0,1,1,0.0037264865828652936,153,0.5,0.968598351729683,0.8325624421831637,0.14121510673234816,4.063454047342991,3.921952939260217,0.9453019768760971,0.22835850271172625,0.18454681426128342,0.015287801694182285,0.27467978561175477
U0096,269,1.0,9,2,0.18181818181818182,1,-1.4426951601859516e-10,2,0.2222222222222222,0,1,2,0,6146.02,3725.81,6,5,1.649579554512978,0,0.0,341.26158346152386,0.333153732133827,0,1,296.15361111111116,6.853611111111111,0,0,194,2945.864432989691,830.8101530732979,6097.44,2.0698304822574087,0.9685051546391752,6.07,3450.8865979381444,185.0,-49.24999999999998,-0.2538659793814432,13.098846802960848,-0.019380788492316715,0.4793814432989691,0,0.0,8,0.12886597938144329,0.17525773195876287,0.14432989690721643,2.1797752808988764,-0.4433192382412173,-0.04456409585169386,0.0,0.0,87.45051546391754,230.84,178.39514285714284,145.83529249629183,14.55,0,0.0,3.183606690832158,1,1,2,5.280682332742222,-0.30936430270082216,-0.3122194511708754,-0.35355339059327373,-0.43230237777011793,79,1.4417861651149217,-0.5012970190403104,0.026131680471637764,127.09361111111112,117.90931172081446,68226.0,1041.1703703703704,-1.4426951601859516e-10,1,0.2222222222222222,0,2,1,192,0.00019256485691361325,335,0.76,1.0113583161585187,1.107262302914477,0.0795287187039766,4.3043122071018205,4.165029775590333,0.08253331989964689,0.1821675790704576,0.19108321043099713,0.03634003612636093,0.12456277465522599
U0097,150,0.5,5,1,0.16666666666666666,1,-1.4426951601859516e-10,0,0.0,0,1,1,0,16486.76,0.0,3,0,16486.76,0,0.0,825.9004748959364,0.1502843144855514,0,0,0.0,0.0,0,0,93,12969.136559139786,3460.1587184862337,19709.24,1.5197033287547765,2.689354838709677,8.55,3885.8709677419356,511.0,-688.6299999999999,-7.404623655913977,48.2153780167954,-0.15357390028829895,0.41935483870967744,0,0.0,8,0.2271505376344085,0.24731182795698925,0.16129032258064524,1.0689655172413792,-0.16426588002142406,2.0589773642765237,0.8379199336023341,0.03225806451612903,408.5278494623656,865.13,107.11055555555555,90.33288127632451,6.24,0,0.0,2.932677227118274,0,3,2,4.893760997958007,-0.3618530914003929,-0.004832114970024359,-0.3500868023740015,-0.026182950908394405,62,0.5401584458276716,1.6612874164865727,0.0,443.71694444444444,492.73256455175874,278045.0,305.0133333333334,-1.4426951601859516e-10,1,0.2,0,1,1,6,3.566015868770616e-06,153,0.5800000000000001,0.9871663061973829,1.0434782608695652,0.07987711213517668,4.256300235270482,4.095424003710333,0.04861723046308372,0.08202665709430934,0.16831227752786204,0.020039714204056792,0.08659940553882142
U0098,161,0.5,14,4,0.2222222222222222,4,0.3269300811625704,1,0.07142857142857142,1,1,2,1,22180.98,4722.54,8,2,4.696832636674332,0,0.0,752.7764321069797,0.27150339871619006,0,1,367.71049999999997,147.0363888888889,0,0,92,2457.1863043478265,1213.5745044151233,6027.6,2.4530496484269695,0.6846739130434782,7.37,3942.9565217391305,164.0,-23.59000000000001,-0.256413043478261,6.28950732386654,-0.04076838300279272,0.43478260869565216,0,0.0,8,0.24184782608695654,0.22826086956521738,0.06521739130434778,1.069767441860465,-0.4569243036499776,-0.39151525021629346,0.9811354857541238,0.0,50.52380434782609,128.25,187.05642857142857,192.1067599445738,24.52,0,0.0,3.203659920758969,1,1,4,5.416732827348392,-0.033141197930919145,-0.38047839816063767,-0.4586853409508354,-0.1810099925107125,54,-0.4679364099977946,0.3197784925889959,-0.21509240559523024,155.86175213675216,108.89685362283427,5313.0,2257.870238095238,-1.4426951601859516e-10,1,0.14285714285714285,0,1,1,2,0.0,169,0.54,2.21982767916293,0.8584738243123338,0.24844720496894412,4.167084701136835,4.205997013065329,0.15022339397712178,0.1552474383508532,0.2559747695499473,0.02001387308402111,0.14779773349880307
U0099,300,1.0,14,2,0.125,2,0.9991802348260295,1,0.07142857142857142,1,1,2,0,67211.56,27454.08,10,6,2.44814468377742,0,0.0,2724.3001302932016,0.40533207833491763,0,1,490.47205555555547,14.980555555555556,1,0,211,3306.6821800947864,771.8658220818446,6182.97,1.8698410259140068,0.26270142180094785,3.32,3765.0758293838862,191.0,-171.31999999999996,-0.8119431279620851,13.523314911894715,-0.06004024407121685,0.4881516587677725,0,0.0,8,0.06338862559241698,0.14218009478672985,0.09004739336492884,2.425287356321839,-0.4332738755325375,-0.9073282457259514,0.5348705414908035,0.0,100.42668246445497,303.74,236.01085714285713,183.1166646827585,29.25,0,0.0,3.3883483263686,2,3,3,5.717565558961208,0.6908761907457474,-0.2484859940436573,0.7260476168685218,-0.03242513618526401,79,-0.09048468442064461,-0.28887144548767807,1.092539021239826,159.98824786324784,200.93373379501352,16493.0,709.7380952380953,-1.4426951601859516e-10,1,0.14285714285714285,0,2,1,192,0.000770259427654453,341,0.76,0.9893411151163962,1.1279946761313222,0.10291130670277604,4.353554318919516,4.064570059215744,0.14792483967979075,0.2279272681014425,0.18965637552657133,0.036650409278045804,0.1444890821888236
U0100,270,1.0,17,2,0.10526315789473684,1,-1.4426951601859516e-10,1,0.058823529411764705,0,1,2,0,6485.87,1154.49,7,1,5.617952515829501,0,0.0,331.6055656807892,0.35789168758632595,0,0,0.0,0.0,0,0,192,2856.461927083333,706.9932833000222,5672.6,1.9858832866686098,0.42067708333333337,3.49,3681.3333333333335,125.0,-126.59999999999997,-0.6593749999999998,12.113514784942732,-0.054433004103781026,0.453125,0,0.0,8,0.11328125,0.17708333333333334,0.05208333333333326,2.157303370786517,-0.4458082527259528,-0.7142211098728579,0.32477837332093146,0.0,85.48166666666667,236.58,134.15586206896552,123.53390163714,18.67,0,0.0,3.259604459781597,1,3,2,5.53263945481369,0.5778239777651043,-0.3555660010820436,0.350361188110155,-0.02267405365623469,83,-0.20981196901296664,0.48000967400215083,-0.14907119849998596,128.8578298611111,153.31087258441536,14297.0,537.785294117647,-1.4426951601859516e-10,1,0.11764705882352941,0,1,1,2,1.0698047606311849e-05,328,0.54,0.9890614066013741,0.8631713554987213,0.05803571428571441,4.317640157100694,4.249411754161794,0.044740842606101644,0.19534080343008547,0.2069826031958412,0.028238761603670344,0.123495512083278
U0101,348,1.0,12,3,0.2,3,1.5826831888226836,0,0.0,0,1,3,0,14227.79,6517.02,11,5,2.1831742115261266,0,0.0,299.51613046257245,0.23156635254584848,0,1,67.63437499999999,21.831944444444446,0,0,248,7009.575201612903,1837.7508884014183,14580.08,2.080023336741594,0.5214919354838708,3.77,3513.2459677419356,177.0,-31.75999999999999,-0.12806451612903222,29.413091557046318,-0.004353997126777806,0.4838709677419355,0,0.0,8,0.08770161290322576,0.15725806451612903,0.056451612903225756,2.7865168539325844,-0.3301833159050643,-0.5909865105592645,0.0,0.012096774193548387,213.81084677419352,605.99,157.84911111111114,204.12546312169502,4.03,0,0.0,3.3053089652297785,1,1,2,5.7112368838231475,-0.7335063341440131,0.12952160352763972,-0.7172336586444232,-0.3618891388559572,83,0.1411233152518202,-0.48606504593122923,-0.3028482527097622,159.7912626262626,249.2600049658211,49202.0,476.70000000000005,-1.4426951601859516e-10,1,0.25,0,3,1,192,0.0008665418561112597,436,0.79,1.04172248317607,1.2074030552291422,0.08986175115207384,4.359304302505267,4.250722903247606,0.1338727975462101,0.12743919552014077,0.1597373177073282,0.04524968478393667,0.11491152596487583
U0102,533,1.0,17,3,0.15,3,1.5662496903102077,2,0.11764705882352941,2,1,3,1,2838.48,3709.0,4,5,0.7652952278242113,0,0.0,279.83894439480724,0.3943504190902275,0,1,210.58314814814813,87.09777777777778,0,0,438,4313.106735159818,1119.0198034558582,9603.25,2.226527324658049,0.16785388127853876,2.55,3563.0890410958905,115.0,34.72,0.07926940639269406,19.114536333277314,0.004147074509711782,0.5114155251141552,0,0.0,8,0.053652968036529636,0.1506849315068493,0.013698630136986356,4.921348314606742,-0.4052544674638842,-1.0232684906682892,0.028128513315804515,0.0,126.29856164383563,328.45,147.209,139.04277410115057,18.34,0,0.0,3.1741339683477814,2,2,2,5.489280700548186,-0.06035790981671767,0.06798831042672662,-0.24703277070062846,-0.09709348310710711,90,-0.2666837423084766,-0.27675597924917134,-0.30995334468599745,127.39491319444444,140.6308416465582,3141.0,259.77745098039213,-1.4426951601859516e-10,1,0.17647058823529413,0,1,1,7,8.91503967192654e-06,767,0.5900000000000001,1.0354082542,0.9962933279903826,0.037834311806914656,4.331980133200365,4.092063275701248,0.2519587617105717,0.2194213071144696,0.1843596206874046,0.05201460910760801,0.1636423095902093
U0103,558,1.0,17,2,0.10526315789473684,7,1.3338438561195494,0,0.0,0,1,2,0,3471.26,705.98,14,5,4.916938156888297,4,0.2857142857142857,65.99835958667357,0.26617914941935494,0,1,291.41596153846154,25.040277777777778,0,0,451,162670.7000886918,41509.64252645243,340449.0,2.092872286246874,0.7034368070953437,5.1,3596.988913525499,148.0,2761.689999999996,6.123481152993339,671.0882861707782,0.009124702783792947,0.516629711751663,0,0.0,8,0.09395787139689582,0.1574279379157428,0.006651884700665134,5.067415730337078,4.003507229189843,-0.36857976322086156,0.11317610605914848,0.008869179600886918,4769.078536585365,12098.13,225.03489361702125,171.2072428993122,19.8,0,0.0,3.1001854888529667,4,3,1,5.5043120661817735,0.09852884683380736,10.0,-0.10789625148563003,-0.20275441623408347,89,-0.5111542503897873,0.3626304317029537,-0.2984339827032583,127.14352430555556,130.13030421120993,9543.0,232.80882352941177,-1.4426951601859516e-10,1,0.11764705882352941,0,3,1,192,0.034451279308192924,766,0.79,0.9931066561245186,1.05489881787217,0.04561292366170422,4.343359194006297,4.317109191220314,0.10288203726641015,0.2108439963187472,0.19406958357891058,0.06232020812660489,0.14242871607501453
